Feature,Instance,X,Y,Checkin
N,601,338.37,919.56,869
N,602,4354.69,3910.65,1113
N,603,2037.04,4596.55,336
N,604,1191.07,2178.56,450
N,605,4552.23,3929.87,895
N,606,4403.41,1044.16,391
N,607,2738.27,615.99,876
N,608,910.56,4995.09,3620
N,609,1703.85,3355.7,49
N,610,3826.6,1618.31,38
N,611,3837.21,3967.59,1975
N,612,3661.18,2593.01,2372
N,613,479.49,2484.67,511
N,614,1606.85,3813.96,3100
N,615,1584.2,1482.21,1846
N,616,882.13,2353.1,430
N,617,3590.57,3924.92,407
N,618,3405.67,1369.0,1216
N,619,2527.68,3427.74,324
N,620,3024.76,3228.03,2180
N,621,3423.5,2814.54,726
N,622,2519.02,2550.69,1886
N,623,4537.95,2519.04,148
N,624,4834.51,593.11,278
N,625,4457.6,822.83,228
N,626,2183.99,4596.19,661
N,627,2003.96,364.3,216
N,628,4989.85,2827.69,453
N,629,1812.82,2997.54,689
N,630,4078.99,1325.23,1696
N,631,2707.03,2842.53,108
N,632,829.32,2618.76,2163
N,633,2900.08,3639.5,12
N,634,161.06,4606.5,2208
N,635,1903.55,3106.49,2260
N,636,2234.83,3802.41,451
N,637,1217.77,1238.15,2293
N,638,830.13,2598.89,212
N,639,4156.84,4742.03,553
N,640,3386.69,2679.97,461
N,641,2134.15,1154.77,936
N,642,4222.67,4920.15,625
N,643,4688.31,3061.71,535
N,644,3219.96,616.26,168
N,645,3280.34,2944.01,2066
N,646,1242.54,2164.32,609
N,647,1571.15,3139.37,1504
N,648,4944.39,812.32,886
N,649,2832.13,2213.61,210
N,650,3945.72,3852.82,1461
N,651,782.57,4173.14,145
N,652,3646.63,1937.7,900
N,653,169.87,4105.33,140
N,654,499.65,2552.34,3412
N,655,287.12,4491.38,602
N,656,1315.64,1925.02,2186
N,657,1617.1,1715.25,786
N,658,767.93,4400.53,2035
N,659,3522.39,2385.67,825
N,660,1765.85,4098.2,494
N,661,3198.7,2685.54,30
N,662,4560.29,2584.45,244
N,663,67.7,4609.88,62
N,664,4324.87,4888.71,440
N,665,3055.92,2229.48,351
N,666,1617.18,4116.18,2896
N,667,4474.27,2212.57,908
N,668,3247.36,1302.98,1322
N,669,2470.64,3466.89,2459
N,670,2702.33,3487.67,144
N,671,932.39,4982.41,277
N,672,4518.26,3486.5,124
N,673,3750.57,1595.93,5801
N,674,3463.4,4082.21,255
N,675,4637.34,49.06,52
N,676,311.39,4573.69,1026
N,677,4650.61,4034.78,1549
N,678,2893.4,1762.29,390
N,679,4496.7,1885.18,871
N,680,2282.95,3544.23,697
N,681,1897.54,2156.23,139
N,682,2997.85,3870.71,955
N,683,3437.6,4251.42,609
N,684,4319.9,552.29,547
N,685,4823.82,2579.84,953
N,686,2745.18,3068.85,1820
N,687,2383.73,2150.41,513
N,688,2507.17,4863.03,66
N,689,3364.28,183.58,637
N,690,382.46,2135.44,1927
N,691,2095.31,1919.63,217
N,692,2960.91,4963.03,143
N,693,710.5,3634.25,2021
N,694,4361.53,470.12,592
N,695,520.82,4815.74,1906
N,696,2526.46,3525.21,489
N,697,4666.25,1608.08,1212
N,698,3905.36,126.42,655
N,699,276.13,3787.75,3067
N,700,704.47,1006.54,1356
N,701,4555.68,1605.86,965
N,702,3836.29,2023.02,520
N,703,1929.82,2756.16,655
N,704,3772.94,3585.31,621
N,705,769.34,1303.88,139
N,706,1797.58,3656.13,301
N,707,3320.2,835.45,3490
N,708,3924.9,4408.38,126
N,709,4482.52,3754.74,1531
N,710,345.55,965.05,993
N,711,3132.0,3320.39,327
N,712,50.52,3246.38,1425
N,713,1307.56,216.16,883
N,714,4080.3,3031.27,44
N,715,4024.86,64.26,26
N,716,2341.42,2480.43,303
N,717,380.94,1238.69,241
N,718,3705.79,825.74,26
N,719,4742.49,2370.31,428
N,720,2547.01,70.35,226
N,721,3868.41,2496.41,546
N,722,2199.05,865.29,216
N,723,4227.94,919.8,288
N,724,1199.57,1778.62,2584
N,725,762.74,2923.45,293
N,726,3199.57,4264.82,797
N,727,1131.38,2106.48,1240
N,728,3782.37,1731.26,479
N,729,4313.71,3494.64,2756
N,730,1870.22,4836.55,1318
N,731,435.3,923.54,556
N,732,476.82,97.41,2068
N,733,1978.9,4664.08,2222
N,734,2244.61,1730.88,658
N,735,228.12,3681.49,2693
N,736,186.69,4417.35,3064
N,737,1118.45,1109.07,1723
N,738,2981.99,431.95,409
N,739,358.35,3816.46,14
N,740,944.38,4624.36,1849
N,741,2444.0,4807.65,667
N,742,3100.83,4639.16,372
N,743,861.2,3241.64,1540
N,744,3900.08,650.87,936
N,745,1885.63,955.3,439
N,746,1518.81,3419.55,46
N,747,4629.94,2960.86,873
N,748,2483.45,1867.61,2519
N,749,3521.08,759.9,24
N,750,2646.26,1857.53,474
N,751,2314.26,3252.34,2618
N,752,4459.36,683.74,258
N,753,3386.06,4487.41,1290
N,754,2244.52,4763.8,2814
N,755,1759.81,478.1,1957
N,756,730.75,1656.91,93
N,757,579.99,767.71,786
N,758,154.19,2690.9,2991
N,759,4800.13,239.81,1355
N,760,461.06,1305.29,39
N,761,49.94,1360.49,82
N,762,4926.52,4431.17,259
N,763,1550.91,3105.96,1240
N,764,4406.36,4606.15,2496
N,765,1920.85,1816.24,1313
N,766,3085.63,165.63,2867
N,767,1925.22,964.8,1846
N,768,3577.11,576.36,42
N,769,858.13,4833.75,776
N,770,3352.44,2674.92,273
N,771,4053.48,3572.75,1470
N,772,738.32,867.09,2807
N,773,3170.81,765.88,1608
N,774,2938.81,3374.36,1387
N,775,320.46,1042.32,1274
N,776,1392.94,1734.69,583
N,777,1849.4,778.67,782
N,778,2639.55,692.5,951
N,779,3458.21,42.04,462
N,780,3884.2,2298.43,10
N,781,452.37,3631.26,1271
N,782,2201.27,2938.39,1163
N,783,4381.95,2028.14,2737
N,784,3303.05,2749.43,442
N,785,2259.65,3621.56,387
N,786,2729.19,1999.56,1375
N,787,3072.52,1343.79,260
N,788,1877.89,21.03,261
N,789,1419.6,4337.73,1540
N,790,2578.91,3260.52,964
N,791,4734.75,1362.69,784
N,792,346.16,2831.98,1485
N,793,1103.3,3082.77,1741
N,794,1821.35,2320.5,2317
N,795,2162.03,690.83,3525
N,796,355.16,621.32,2303
N,797,4733.69,4727.99,573
N,798,2502.05,4310.78,279
N,799,1182.71,200.75,744
N,800,1958.7,470.32,403
N,801,4569.25,4711.34,483
N,802,2536.49,2530.52,284
N,803,334.8,4464.24,411
N,804,3654.13,1117.69,2416
N,805,4753.87,905.73,52
N,806,390.37,4698.02,122
N,807,4629.5,795.84,858
N,808,4637.02,610.79,627
N,809,4967.42,867.28,1162
N,810,532.21,1319.81,130
N,811,1542.97,2859.76,44
N,812,2528.04,2052.15,1293
N,813,53.87,2458.48,19
N,814,2418.18,353.47,462
N,815,4369.18,1121.61,641
N,816,4713.47,1797.13,469
N,817,1442.36,4899.72,1798
N,818,2339.0,3836.77,1729
N,819,1793.9,4010.67,1392
N,820,1795.74,4703.7,1401
N,821,2236.91,3441.74,980
N,822,1252.76,3602.85,570
N,823,1187.95,3139.23,634
N,824,3330.05,521.72,832
N,825,4288.12,1856.61,110
N,826,2579.91,4875.1,390
N,827,2969.28,3223.95,783
N,828,1299.96,4798.19,2354
N,829,3630.51,601.53,1099
N,830,2075.09,742.31,551
N,831,584.9,2384.01,342
N,832,238.31,2091.54,2114
N,833,606.71,473.3,2008
N,834,3760.03,1128.48,861
N,835,1491.92,3946.27,294
N,836,4202.26,1319.77,667
N,837,3109.12,2642.41,491
N,838,2303.6,4336.45,712
N,839,2679.89,2015.38,1346
N,840,3479.77,455.97,1207
N,841,1102.16,3474.92,150
N,842,4144.5,4916.41,779
N,843,1331.46,4701.64,868
N,844,4851.36,2286.7,1344
N,845,4602.25,3318.0,973
N,846,2065.39,2355.94,4653
N,847,1730.54,3800.39,2107
N,848,4088.51,3520.29,671
N,849,2166.23,4164.8,327
N,850,2121.07,3558.89,393
N,851,1675.48,677.26,1342
N,852,1204.43,4000.98,62
N,853,4215.53,4247.78,333
N,854,3381.1,4933.95,1410
N,855,340.82,2966.22,844
N,856,4234.69,4323.8,63
N,857,3912.23,4984.83,939
N,858,3490.47,426.11,2310
N,859,4689.12,44.02,1127
N,860,2558.75,3379.01,1550
N,861,138.13,2437.45,844
N,862,917.22,3987.96,2660
N,863,3751.07,1286.07,2381
N,864,2442.46,4451.34,909
N,865,2430.63,3926.98,1289
N,866,4402.88,988.74,417
N,867,1255.13,1124.57,503
N,868,1184.48,1695.75,207
N,869,4257.79,3298.53,2492
N,870,1415.29,3782.15,412
N,871,245.03,4561.04,129
N,872,1634.91,1338.21,591
N,873,4847.4,2420.01,1772
N,874,3622.61,1865.61,2045
N,875,2477.82,491.95,154
N,876,3325.46,1108.99,640
N,877,3260.17,716.81,2231
N,878,2430.01,3406.72,269
N,879,3653.76,4915.42,1723
N,880,4531.69,4434.39,101
N,881,1816.63,3463.19,2179
N,882,2576.31,4407.02,710
N,883,1451.65,1934.6,2308
N,884,74.08,664.79,861
N,885,2483.63,4285.85,461
N,886,3201.74,3384.59,2043
N,887,2522.92,754.38,3346
N,888,193.01,4167.04,570
N,889,4720.42,3963.23,1874
N,890,1115.95,1088.14,1128
N,891,1560.95,4930.39,439
N,892,3757.02,2899.87,1909
N,893,3863.4,3487.33,1206
N,894,3108.9,4563.14,485
N,895,3594.67,3936.12,44
N,896,2348.01,2310.2,415
N,897,333.91,1145.52,41
N,898,4415.36,1471.78,934
N,899,344.73,4203.72,735
N,900,3643.92,3754.27,113
N,901,2024.27,2030.77,952
N,902,4869.84,1796.74,896
N,903,4967.92,1074.22,3062
N,904,1170.57,3257.56,478
N,905,1591.2,3849.97,288
N,906,1280.78,2315.0,507
N,907,1808.85,4360.4,66
N,908,4647.0,3444.07,1232
N,909,1711.84,4253.91,158
N,910,11.19,1257.45,599
N,911,855.63,1858.77,941
N,912,4843.56,4230.95,993
N,913,445.15,1322.3,616
N,914,2019.12,4148.48,917
N,915,2675.24,1687.7,85
N,916,1239.71,1554.35,280
N,917,1347.36,2047.7,1217
N,918,4481.17,1002.75,1385
N,919,1025.41,3432.71,886
N,920,4424.66,331.72,1092
N,921,3167.63,3291.78,3639
N,922,2063.22,3689.32,1844
N,923,477.63,4327.28,530
N,924,540.93,4585.2,338
N,925,1854.63,1377.53,334
N,926,3170.64,2389.86,349
N,927,1203.17,4986.44,20
N,928,2329.73,2329.29,446
N,929,3714.99,569.02,338
N,930,1296.0,4479.57,225
N,931,2966.25,2928.05,2294
N,932,1639.49,4082.97,359
N,933,2473.78,3652.25,595
N,934,3335.27,2365.25,1667
N,935,564.15,3265.83,826
N,936,503.4,54.94,595
N,937,4540.72,583.26,237
N,938,3926.31,3387.6,3556
N,939,2666.94,251.81,648
N,940,3750.48,1186.78,434
N,941,950.58,4024.79,496
N,942,3755.47,4014.17,11
N,943,3534.44,1249.59,976
N,944,249.18,3533.32,106
N,945,3605.71,1124.45,118
N,946,242.53,2523.13,1074
N,947,1704.95,2996.74,439
N,948,744.95,4979.68,228
N,949,1514.16,1306.48,521
N,950,1549.44,308.01,781
N,951,1079.41,2404.97,458
N,952,437.22,1487.12,81
N,953,4124.12,4979.64,634
N,954,2092.91,4207.54,2631
N,955,2478.2,1160.5,760
N,956,3762.49,4016.69,122
N,957,2999.91,899.8,431
N,958,3259.02,3297.25,276
N,959,3206.69,1561.78,155
N,960,2783.6,1579.92,1134
N,961,3147.21,482.34,245
N,962,2823.04,3281.17,377
N,963,3148.73,3145.16,907
N,964,2460.21,2923.99,163
N,965,1570.1,333.4,774
N,966,2571.9,4880.42,385
N,967,2679.79,4386.46,1323
N,968,1690.46,1184.76,511
N,969,2049.69,3856.24,1726
N,970,910.66,2050.16,201
N,971,4336.19,374.81,3787
N,972,1677.78,4070.9,268
N,973,1793.05,855.92,2401
N,974,76.02,2092.81,649
N,975,1130.46,4146.52,482
N,976,3696.65,1976.69,139
N,977,1426.1,4803.14,1724
N,978,1638.39,2540.57,164
N,979,3464.96,1354.82,359
N,980,746.64,1465.32,2349
N,981,188.66,1728.18,1652
N,982,1395.35,422.68,1893
N,983,4789.63,1860.79,956
N,984,2270.91,4279.73,1690
N,985,2850.64,947.28,656
N,986,4269.27,1083.99,1353
N,987,1545.24,1645.43,338
N,988,2237.14,4688.63,2329
N,989,3592.91,121.5,533
N,990,4306.39,1637.04,1199
N,991,320.88,2246.54,943
N,992,1362.54,252.23,38
N,993,4879.58,421.18,636
N,994,1445.7,738.68,845
N,995,2750.96,838.59,868
N,996,813.2,2925.22,845
N,997,1236.5,4570.28,5206
N,998,1149.88,4301.8,994
N,999,2555.86,737.39,451
N,1000,1586.32,823.03,2648
N,1001,941.43,4081.91,2087
N,1002,242.12,2618.51,34
N,1003,4426.99,3263.19,1175
N,1004,2645.84,2824.22,212
N,1005,3827.13,1595.58,292
N,1006,550.24,2911.18,490
N,1007,2149.56,4674.02,866
N,1008,2398.99,1083.76,99
N,1009,470.61,4657.34,1174
N,1010,3890.81,4219.64,675
N,1011,219.91,1585.61,805
N,1012,1130.82,2411.39,955
N,1013,1703.34,1602.49,1995
N,1014,1526.68,4941.05,851
N,1015,3016.75,2438.24,221
N,1016,373.02,3442.25,1094
N,1017,2248.02,2042.84,527
N,1018,4574.39,3587.86,1285
N,1019,4395.27,4272.01,1922
N,1020,3344.25,3081.02,1360
N,1021,2233.17,1708.76,1107
N,1022,1500.61,1919.58,423
N,1023,561.9,1732.13,197
N,1024,1239.65,4504.39,145
N,1025,3933.0,2980.66,167
N,1026,4477.56,612.94,60
N,1027,2335.22,1461.19,627
N,1028,935.91,1378.5,1612
N,1029,3203.81,4670.33,1119
N,1030,1591.99,3756.0,527
N,1031,3229.05,4110.95,853
N,1032,4991.77,4786.92,564
N,1033,2104.03,1861.05,491
N,1034,4504.8,4743.89,640
N,1035,1507.33,3700.0,1169
N,1036,3581.71,682.07,1419
N,1037,4145.92,3390.53,1917
N,1038,4132.23,400.75,652
N,1039,1355.12,1986.68,878
N,1040,3266.89,3693.58,118
N,1041,858.71,2346.1,1644
N,1042,3081.68,4322.37,288
N,1043,3809.29,309.42,720
N,1044,4759.85,3550.37,1054
N,1045,3924.7,1767.25,616
N,1046,3540.03,1081.33,4602
N,1047,1962.02,1043.01,224
N,1048,1171.9,955.2,2274
N,1049,4518.15,4861.97,45
N,1050,3872.81,810.77,665
N,1051,447.31,1361.24,220
N,1052,2241.0,4773.98,98
N,1053,276.42,1080.52,755
N,1054,3421.13,3374.54,427
N,1055,4822.79,3118.92,118
N,1056,3108.13,1125.04,130
N,1057,4037.01,312.66,562
N,1058,2159.26,2490.23,2162
N,1059,2419.71,3339.06,214
N,1060,852.64,4258.97,1762
N,1061,1166.36,565.8,2937
N,1062,3166.15,3279.61,2155
N,1063,993.7,4406.09,1433
N,1064,3801.22,99.38,123
N,1065,3059.1,430.55,3787
N,1066,1929.83,754.19,615
N,1067,1197.76,3448.4,1439
N,1068,923.8,4401.97,1677
N,1069,4748.22,818.87,1933
N,1070,679.07,872.7,212
N,1071,3760.76,4339.16,36
N,1072,848.48,2817.88,1078
N,1073,2115.99,2050.94,1402
N,1074,3487.35,2618.89,4556
N,1075,941.64,2199.18,422
N,1076,1548.17,2813.31,817
N,1077,1839.17,2471.96,11
N,1078,861.14,1321.27,1459
N,1079,4043.33,4863.13,1476
N,1080,3961.49,2804.29,474
N,1081,1165.46,4886.33,255
N,1082,693.34,1378.18,221
N,1083,2204.47,999.67,203
N,1084,2327.54,4145.09,1858
N,1085,3749.98,1642.11,2851
N,1086,2332.21,816.99,103
N,1087,4616.11,3919.46,4173
N,1088,1282.38,2828.92,2673
N,1089,164.15,1295.31,2068
N,1090,3083.98,4055.95,639
N,1091,1863.27,2940.18,1089
N,1092,3240.0,853.93,535
N,1093,433.64,3919.25,1209
N,1094,4509.45,1994.65,483
N,1095,4817.07,1114.13,961
N,1096,733.56,34.28,2406
N,1097,922.94,296.63,42
N,1098,3474.84,1125.54,61
N,1099,4932.37,3365.98,957
N,1100,3442.55,3979.47,1125
N,1101,91.86,2800.92,836
N,1102,2424.5,4405.54,655
N,1103,3595.26,3460.66,215
N,1104,3598.41,3686.13,250
N,1105,257.68,4781.29,1271
N,1106,801.99,266.47,267
N,1107,2265.86,4484.85,51
N,1108,1325.77,4627.83,143
N,1109,2059.98,3034.87,1878
N,1110,2232.51,2960.35,719
N,1111,3798.4,939.9,436
N,1112,4534.35,1396.81,451
N,1113,3388.44,2111.13,1005
N,1114,2398.0,2781.41,18
N,1115,1903.66,2885.3,296
N,1116,4400.22,2749.23,2109
N,1117,3653.23,3797.04,2263
N,1118,820.58,4124.32,673
N,1119,4584.08,1830.77,1592
N,1120,3347.5,169.97,63
N,1121,2714.38,4011.84,423
N,1122,1631.33,704.48,4891
N,1123,4228.02,3111.43,192
N,1124,2176.63,588.68,1178
N,1125,2529.9,2511.93,1339
N,1126,1538.94,1423.06,404
N,1127,2799.3,510.64,3086
N,1128,2846.05,35.45,380
N,1129,4767.1,523.61,2231
N,1130,1155.97,2924.07,1974
N,1131,2635.81,77.98,630
N,1132,2024.29,251.29,672
N,1133,4230.06,4288.39,111
N,1134,3259.07,494.79,1480
N,1135,4873.6,947.4,2450
N,1136,4296.14,963.91,594
N,1137,3702.36,1577.17,395
N,1138,1024.37,1040.91,2715
N,1139,2561.65,4151.44,1063
N,1140,3104.57,758.93,388
N,1141,4243.74,389.53,1970
N,1142,2935.81,810.65,1411
N,1143,2604.98,4334.49,135
N,1144,3433.77,2608.34,133
N,1145,2616.4,4567.78,287
N,1146,525.53,1680.7,550
N,1147,854.14,3842.24,1698
N,1148,3583.96,4634.86,1214
N,1149,1974.44,4982.79,1433
N,1150,4999.38,2589.18,192
N,1151,1450.57,860.59,563
N,1152,687.37,1464.63,615
N,1153,2279.42,4051.51,322
N,1154,1059.71,3794.09,6917
N,1155,4337.1,4388.52,1151
N,1156,1735.78,3966.62,1139
N,1157,4656.34,4798.47,2074
N,1158,4890.64,3784.65,239
N,1159,4978.31,3470.59,4930
N,1160,3087.29,3149.29,433
N,1161,1351.0,813.18,872
N,1162,863.66,3735.36,722
N,1163,3921.97,2430.61,232
N,1164,3099.55,1089.09,464
N,1165,1933.86,4288.31,1302
N,1166,971.57,3802.61,175
N,1167,4961.75,2323.65,590
N,1168,454.17,1426.12,84
N,1169,1233.16,4574.37,1582
N,1170,4213.2,3695.72,177
N,1171,1437.94,2414.29,1284
N,1172,3896.3,937.84,684
N,1173,4244.07,3069.47,27
N,1174,1245.9,1616.23,213
N,1175,4844.69,1564.57,391
N,1176,2389.65,3912.01,1002
N,1177,4933.39,1528.03,79
N,1178,871.96,861.86,1069
N,1179,1224.42,442.28,1252
N,1180,4201.51,3338.52,259
N,1181,2951.04,4117.67,189
N,1182,4419.69,4513.92,1413
N,1183,988.08,1813.43,1682
N,1184,3765.24,1302.38,191
N,1185,2758.82,793.16,748
N,1186,1429.86,4912.04,296
N,1187,2265.38,1043.44,41
N,1188,2724.23,1208.6,822
N,1189,3487.24,614.21,537
N,1190,1762.1,3505.95,99
N,1191,2608.51,301.08,2662
N,1192,4278.74,285.77,963
N,1193,821.84,897.24,352
N,1194,4217.2,1424.26,3249
N,1195,3267.26,666.96,60
N,1196,2369.79,1374.01,2749
N,1197,3237.33,1500.61,453
N,1198,4070.43,3154.23,373
N,1199,697.27,4431.42,207
N,1200,2800.16,3897.47,941
N,1201,4462.91,1832.33,133
N,1202,610.29,3295.72,795
N,1203,3837.83,1509.25,1179
N,1204,2260.15,1046.24,2550
N,1205,4381.56,3870.8,161
N,1206,3840.35,4809.69,275
N,1207,2875.16,499.74,70
N,1208,959.15,3715.69,87
N,1209,4073.81,4604.64,471
N,1210,371.17,434.95,1861
N,1211,1890.11,4703.99,2497
N,1212,430.48,3242.29,723
N,1213,4874.12,3479.87,3801
N,1214,1339.62,1145.43,618
N,1215,3723.52,3206.74,291
N,1216,3230.97,3381.85,275
N,1217,3798.14,394.58,375
N,1218,892.61,706.17,551
N,1219,1565.57,2741.25,1056
N,1220,2813.9,370.12,482
N,1221,81.02,3142.37,195
N,1222,2137.68,3412.37,377
N,1223,2511.33,4778.37,1413
N,1224,749.58,3718.65,1967
N,1225,4290.5,2281.39,3874
N,1226,3708.03,1224.77,712
N,1227,266.32,3667.87,32
N,1228,4476.59,274.31,491
N,1229,3687.81,1973.25,400
N,1230,3185.31,2543.72,165
N,1231,2976.05,4491.66,1245
N,1232,2956.07,1208.64,77
N,1233,1645.95,2831.4,31
N,1234,2508.49,2673.55,2205
N,1235,366.01,4649.65,472
N,1236,4185.42,4355.92,1708
N,1237,1668.2,2066.64,1905
N,1238,4164.12,223.07,595
N,1239,5003.21,4573.75,654
N,1240,4561.87,125.13,443
N,1241,2505.09,4541.07,368
N,1242,2941.88,1016.25,953
N,1243,761.8,1625.83,566
N,1244,1722.43,2532.22,2500
N,1245,4148.42,1386.33,458
N,1246,2799.08,1767.72,3628
N,1247,1692.39,2504.05,679
N,1248,4828.75,3464.74,105
N,1249,1117.28,383.42,555
N,1250,3654.56,1238.51,738
N,1251,2734.49,1750.74,442
N,1252,317.23,2726.02,444
N,1253,820.29,1434.34,374
N,1254,2593.58,4850.5,419
N,1255,3093.82,2726.39,835
N,1256,4506.49,888.91,843
N,1257,2271.09,131.87,225
N,1258,2334.56,3873.82,1235
N,1259,3270.29,2924.45,3487
N,1260,3736.28,187.15,498
N,1261,2089.9,2060.83,447
N,1262,3742.75,268.89,693
N,1263,3331.9,132.07,1927
N,1264,1932.98,1267.47,1392
N,1265,810.36,3549.94,1818
N,1266,1441.2,3976.81,713
N,1267,4405.12,1127.57,114
N,1268,3430.83,3788.3,662
N,1269,3303.14,4261.9,650
N,1270,392.61,2040.86,747
N,1271,414.47,3535.16,866
N,1272,4440.98,4422.93,3470
N,1273,4615.47,2664.38,1471
N,1274,2890.69,39.46,2114
N,1275,4733.9,831.55,95
N,1276,3636.72,2781.88,86
N,1277,206.74,4907.54,1186
N,1278,399.34,3139.23,3142
N,1279,1355.05,2645.17,2408
N,1280,2259.74,1716.5,796
N,1281,4451.08,2182.13,206
N,1282,4230.25,1957.87,1134
N,1283,3437.77,3875.1,1200
N,1284,3209.06,3374.01,2061
N,1285,362.79,1077.26,602
N,1286,2094.7,795.57,6168
N,1287,1511.1,2759.96,339
N,1288,4953.03,2172.62,1062
N,1289,3822.65,4319.82,348
N,1290,653.42,667.52,145
N,1291,2241.38,1893.52,1503
N,1292,1533.57,4978.8,164
N,1293,4913.22,3659.32,506
N,1294,3770.08,4497.58,1348
N,1295,728.23,291.59,1039
N,1296,2433.25,657.96,483
N,1297,2002.16,3676.12,141
N,1298,2589.78,3232.35,1765
N,1299,4304.91,2483.12,720
N,1300,985.16,740.37,742
N,1301,4455.32,4516.68,1425
N,1302,4676.67,3656.64,146
N,1303,3736.85,2841.16,2073
N,1304,1270.78,2446.78,315
N,1305,4954.51,3226.72,610
N,1306,4316.59,2035.23,346
N,1307,1991.75,1592.22,1208
N,1308,4475.12,2557.56,498
N,1309,648.56,4251.45,221
N,1310,2044.65,4778.45,459
N,1311,105.03,3711.48,335
N,1312,2645.78,71.2,420
N,1313,3644.01,1436.74,2035
N,1314,3793.41,2834.98,2098
N,1315,170.18,1720.68,2250
N,1316,2867.71,1339.53,568
N,1317,3334.66,4913.05,794
N,1318,1212.19,2724.69,477
N,1319,2216.85,2876.93,307
N,1320,1241.95,2072.06,88
N,1321,2388.53,1323.3,1120
N,1322,4543.07,2501.5,5564
N,1323,975.01,398.02,273
N,1324,3666.21,409.94,117
N,1325,4201.0,32.22,8296
N,1326,2583.79,53.46,444
N,1327,438.47,1206.71,1229
N,1328,635.34,743.84,3799
N,1329,1870.9,4605.47,579
N,1330,12.63,2300.11,316
N,1331,4047.75,3435.8,675
N,1332,2276.6,3233.83,406
N,1333,359.01,2977.06,642
N,1334,3700.56,2078.7,524
N,1335,380.03,1750.42,43
N,1336,340.71,2771.62,522
N,1337,3009.49,4972.59,1165
N,1338,2389.91,3781.73,176
N,1339,4168.41,144.28,952
N,1340,4096.19,3245.98,790
N,1341,2770.53,3383.47,317
N,1342,3633.99,137.95,1415
N,1343,4136.9,2814.25,2147
N,1344,901.06,2127.95,1128
N,1345,4277.71,468.35,3936
N,1346,853.79,2611.38,899
N,1347,2864.3,3941.84,227
N,1348,3024.31,3952.73,337
N,1349,4046.7,1309.24,857
N,1350,2142.49,2997.95,1653
N,1351,1697.46,1587.51,128
N,1352,29.91,2450.58,624
N,1353,4691.51,4812.17,834
N,1354,2043.97,465.88,214
N,1355,3816.8,1853.61,372
N,1356,1575.43,1726.63,155
N,1357,509.27,1766.65,630
N,1358,4529.59,664.29,1064
N,1359,4801.81,2138.65,480
N,1360,4096.93,2544.77,37
N,1361,2075.99,1572.61,1146
N,1362,2800.98,4911.67,436
N,1363,896.63,2729.33,530
N,1364,4907.32,4067.66,141
N,1365,1948.28,3437.18,1301
N,1366,4735.03,2859.16,22
N,1367,3001.79,1098.24,309
N,1368,1548.53,1183.01,680
N,1369,3353.55,1183.41,176
N,1370,446.45,4324.73,1850
N,1371,770.28,435.19,72
N,1372,3311.15,2424.1,520
N,1373,3892.92,4127.16,261
N,1374,2102.11,1097.66,20
N,1375,4412.25,2360.02,210
N,1376,4150.92,1908.05,271
N,1377,2212.31,4597.72,1079
N,1378,921.96,124.85,412
N,1379,3786.53,118.24,2651
N,1380,1553.94,1962.18,1008
N,1381,4904.84,2976.31,1747
N,1382,3517.59,379.62,1606
N,1383,2118.59,3716.27,456
N,1384,3724.84,4411.03,3474
N,1385,218.12,3346.57,538
N,1386,2310.73,3618.4,126
N,1387,1692.2,4772.2,740
N,1388,1774.49,1640.81,314
N,1389,3261.46,376.89,520
N,1390,1018.75,1769.47,3096
N,1391,627.22,3809.67,28
N,1392,4655.4,4588.26,706
N,1393,4286.26,2826.97,45
N,1394,646.85,3404.07,39
N,1395,176.28,1423.68,3716
N,1396,2396.49,3235.31,458
N,1397,4629.47,3484.27,900
N,1398,4419.89,2793.96,1031
N,1399,1917.59,2931.54,1620
N,1400,305.51,176.65,1560
N,1401,402.33,2691.08,1084
N,1402,879.54,1065.68,237
N,1403,49.29,532.52,1796
N,1404,215.85,2440.11,506
N,1405,2823.23,4281.15,231
N,1406,1863.39,3409.64,1431
N,1407,4099.48,4784.48,277
N,1408,1334.95,1095.18,3622
N,1409,3320.91,3929.33,820
N,1410,1093.36,4291.62,96
N,1411,3069.42,320.77,751
N,1412,4234.75,3794.44,2433
N,1413,950.09,4075.42,410
N,1414,3988.94,3207.93,1564
N,1415,352.31,3980.53,751
N,1416,4723.21,329.93,1394
N,1417,71.38,842.11,4087
N,1418,1367.14,2936.15,248
N,1419,2930.13,3589.72,1080
N,1420,4538.98,3753.74,621
N,1421,2611.12,3206.74,264
N,1422,580.84,895.13,17
N,1423,4560.29,3986.84,726
N,1424,4135.83,4844.99,3103
N,1425,2149.31,3324.71,331
N,1426,4473.05,2988.26,277
N,1427,1838.18,1013.89,1688
N,1428,2107.23,81.56,147
N,1429,3456.33,2085.1,41
N,1430,115.6,973.87,581
N,1431,1543.58,2007.92,822
N,1432,2087.8,3842.69,168
N,1433,4557.94,1533.46,3070
N,1434,3338.27,3257.38,1844
N,1435,3417.34,3398.81,16
N,1436,3165.05,4731.19,2930
N,1437,4390.35,2339.62,967
N,1438,1680.5,4862.68,1479
N,1439,4739.92,3339.62,1883
N,1440,4234.15,1963.24,772
N,1441,4939.59,4143.95,239
N,1442,1058.62,2027.6,776
N,1443,4507.48,1734.95,629
N,1444,3491.75,4057.48,3543
N,1445,3734.88,1285.57,1117
N,1446,4479.82,845.03,276
N,1447,3474.13,3565.11,24
N,1448,2210.16,603.2,498
