Feature,Instance,LocX,LocY,Checkin
P,525,393158.7217,483495.4984,1146
P,526,286555.4765,483495.4984,1297
P,527,270093.6882,483124.6164,189
P,528,435769.1262,482722.5493,1988
P,529,27551.77443,482381.7388,5888
P,530,357301.3218,481546.4192,278
P,531,278550.2631,480897.0974,72
P,532,365149.4419,480618.6575,607
P,533,499449.2943,480525.1017,1185
P,534,191730.6244,480525.1017,1483
P,535,112764.1374,479783.3379,187
P,536,433723.2411,478545.9511,771
P,537,205329.7535,478297.5827,10916
P,538,450082.2688,478112.6986,1414
P,539,297516.2949,478112.6986,2354
P,540,205130.8189,478050.3281,2118
P,541,399905.8032,477183.8232,985
P,542,386065.6602,476534.5014,1390
P,543,291148.6068,476256.0615,2483
P,544,329443.4576,475142.302,1277
P,545,324128.9344,475142.302,348
P,546,285913.5053,474369.3528,2992
P,547,428995.9853,473812.4731,88
P,548,256133.4167,472728.7851,503
P,549,288754.0643,472265.4611,2205
P,550,377155.5303,471987.0212,6749
P,551,370982.5936,471987.0212,1613
P,552,369805.8065,471430.1415,97
P,553,284629.4455,470873.2617,2782
P,554,325679.2781,470749.6344,82
P,555,378918.577,470501.266,1441
P,556,391055.5044,469481.0623,3394
P,557,409920.5621,469202.6224,1055
P,558,409968.9032,469078.9951,1217
P,559,428337.9198,468614.5574,2302
P,560,448768.628,468459.7448,270
P,561,244682.8685,466851.4761,884
P,562,92044.92818,466820.2908,1388
P,563,252862.9872,465861.3439,2433
P,564,226813.6217,464747.5843,1397
P,565,284678.3564,464592.7718,1465
P,566,404596.4527,464561.5865,1692
P,567,636027.5248,463200.5724,1499
P,568,373579.1857,463045.7598,3265
P,569,256232.3965,462798.5052,232
P,570,415510.0053,462488.88,1005
P,571,323366.0822,462426.5095,1325
P,572,377449.0976,462334.0675,790
P,573,257223.035,462271.6969,2258
P,574,351828.3418,461777.1877,476
P,575,349791.2725,460849.426,6421
P,576,35756.65297,459828.1085,152
P,577,360538.7379,459735.6665,1858
P,578,413655.3771,459271.2288,262
P,579,300599.6926,459208.8582,203
P,580,355951.6682,459116.4162,1225
P,581,97983.81254,458249.9113,922
P,582,416218.0368,457910.2146,139
P,583,416168.845,457879.0294,960
P,584,479816.2155,457693.0315,78
P,585,65479.7663,457693.0315,724
P,586,353030.9586,457136.1518,248
P,587,337262.4951,456765.2698,2984
P,588,258659.3383,456579.272,935
P,589,42892.09723,456579.272,1665
P,590,370835.2817,455837.5082,3351
P,591,134443.3629,455837.5082,1785
P,592,289519.4172,455651.5103,1574
P,593,247806.831,455465.5125,172
P,594,40918.5905,455465.5125,4019
P,595,287938.8712,455280.6284,224
P,596,398781.4347,454382.9382,528
P,597,44561.1203,454351.753,910
P,598,48506.29116,454166.8689,951
P,599,106005.1488,453980.871,268
P,600,279737.1987,453794.8732,4514
P,601,47444.14411,453609.9891,3751
P,602,359361.689,453237.9934,839
P,603,85297.36251,453237.9934,968
P,604,439300.5137,452959.5536,168
P,605,399808.1514,452433.8591,312
P,606,59396.07108,452310.2318,3119
P,607,210108.4072,451382.4701,332
P,608,257223.035,451072.8449,2166
P,609,379359.2936,450825.5903,217
P,610,360392.1657,450825.5903,1052
P,611,258213.5794,450825.5903,1719
P,612,159076.9111,450825.5903,1032
P,613,428752.067,450453.5946,881
P,614,257916.6934,450268.7105,425
P,615,339474.4725,449896.7149,3460
P,616,296652.036,449741.9023,1784
P,617,402349.451,449618.275,418
P,618,360538.7379,449339.8351,597
P,619,347139.4081,448968.9532,376
P,620,146917.6596,448968.9532,4162
P,621,331361.3483,448782.9553,2546
P,622,298083.8427,448257.2609,2236
P,623,438277.5104,448102.4483,113
P,624,369805.8065,447669.1958,1953
P,625,66842.49883,447484.3117,2546
P,626,45800.18588,447143.5013,1197
P,627,100397.8574,447112.3161,2212
P,628,69416.64631,447112.3161,2426
P,629,274990.431,446927.432,80
P,630,275040.277,446710.2489,107
P,631,274990.431,446431.809,128
P,632,438399.3641,446339.367,101
P,633,206225.8078,446184.5544,37
P,634,206026.8905,446122.1838,3329
P,635,405182.9711,445998.5565,311
P,636,333427.6084,445998.5565,4385
P,637,439325.0576,445720.1167,146
P,638,74712.72205,445690.0452,1224
P,639,120622.8142,445472.862,229
P,640,54748.54474,445101.9801,1715
P,641,131133.9663,445070.7949,2287
P,642,618786.6065,444947.1676,1595
P,643,61239.56709,444699.9129,4141
P,644,68508.41329,444513.9151,1129
P,645,253110.9586,444359.1025,250
P,646,344731.8295,444143.0332,223
P,647,251103.8265,443925.8501,4261
P,648,55658.03413,443833.408,2634
P,649,248972.2753,443709.7807,1011
P,650,351558.8169,443214.1577,235
P,651,158927.4855,443029.2737,169
P,652,334459.7031,442935.7179,1016
P,653,161752.6983,442812.0905,4367
P,654,605839.011,442286.3961,607
P,655,130081.4471,441915.5141,862
P,656,377571.6354,441853.1436,438
P,657,363187.2878,441729.5163,1042
P,658,137901.4157,441729.5163,3302
P,659,377963.0415,440831.8261,13
P,660,378134.9384,440399.6874,1161
P,661,433967.0486,439842.8077,918
P,662,620272.0609,439687.9951,395
P,663,132638.5357,439501.9973,7055
P,664,300180.5739,439378.3699,2726
P,665,23117.39179,439347.1847,1938
P,666,33022.45016,439315.9994,3939
P,667,369070.9108,439131.1153,663
P,668,343160.3774,438945.1175,1370
P,669,247509.6486,438945.1175,808
P,670,435330.6918,438233.4252,868
P,671,336377.5757,438017.3558,1262
P,672,229942.9615,437831.358,738
P,673,239623.6307,437212.1077,4085
P,674,24308.05638,436996.0383,91
P,675,49137.88254,436872.411,794
P,676,310214.4329,436531.6006,1346
P,677,243492.8385,436531.6006,5308
P,678,48051.22923,436531.6006,1037
P,679,163877.1672,436470.3438,1422
P,680,246914.3659,436160.7187,1493
P,681,309943.8522,435603.8389,225
P,682,68230.47745,435449.0264,426
P,683,61844.90106,434676.0772,1067
P,684,257322.0045,434490.0794,1510
P,685,238432.1284,434304.0816,1294
P,686,613656.7826,433933.1996,366
P,687,305358.897,433933.1996,91
P,688,257173.104,433190.322,2276
P,689,15688.22989,433190.322,1103
P,690,407650.0465,433035.5095,2355
P,691,249591.5318,432819.4401,250
P,692,258213.5794,432448.5582,98
P,693,245278.2788,432262.5604,672
P,694,282553.632,432076.5625,695
P,695,155776.4357,432076.5625,2433
P,696,293468.856,431921.7499,648
P,697,384499.3639,431891.6784,1813
P,698,293518.6145,431891.6784,252
P,699,384376.9048,431829.3079,493
P,700,179385.6205,431550.868,575
P,701,179460.184,431519.6828,314
P,702,366423.8115,431334.7987,782
P,703,246319.9417,430405.9232,4992
P,704,331951.8758,430035.0413,557
P,705,53055.76332,429478.1616,290
P,706,53055.76332,429415.791,1114
P,707,225075.0887,429323.349,391
P,708,247360.608,429292.1637,275
P,709,81896.47583,429292.1637,981
P,710,385575.8867,429013.7238,39
P,711,104169.8859,428921.2818,1535
P,712,98586.92539,428921.2818,505
P,713,248104.8973,428735.284,292
P,714,253011.9491,428364.402,141
P,715,157577.155,428364.402,5370
P,716,226888.7369,428271.96,1446
P,717,249294.4003,428178.4042,257
P,718,255835.5798,427621.5244,877
P,719,249443.4133,427621.5244,3788
P,720,248253.0349,427621.5244,1182
P,721,58663.30471,427436.6403,1028
P,722,162676.8652,427250.6425,423
P,723,158777.1576,427064.6447,541
P,724,374951.3163,426879.7606,188
P,725,254200.8924,426879.7606,1929
P,726,72392.3464,426879.7606,316
P,727,226490.7989,426848.5753,1091
P,728,244981.0242,426693.7627,522
P,729,229371.7039,426322.8808,85
P,730,253160.0169,425950.8851,1311
P,731,417193.9204,425580.0032,4236
P,732,149246.1557,425548.818,1570
P,733,243195.5329,425394.0054,2766
P,734,227410.0573,425209.1213,530
P,735,342718.1714,424930.6814,2221
P,736,594653.5099,424837.1256,3393
P,737,79477.0613,424342.6164,2186
P,738,513679.5266,423909.3639,10653
P,739,403741.6795,423909.3639,3591
P,740,359509.1583,423909.3639,4577
P,741,221870.0214,423568.5535,182
P,742,599263.8266,423538.482,316
P,743,41272.88532,423476.1115,4043
P,744,199653.2312,423352.4842,2334
P,745,376273.8988,423166.4863,662
P,746,605910.6944,422671.9771,812
P,747,386994.9356,422640.7918,3862
P,748,259253.9511,422424.7225,18
P,749,34996.62045,422331.1667,1484
P,750,371129.0214,422238.7247,1437
P,751,310091.1199,422238.7247,2330
P,752,68382.16235,421960.2848,2488
P,753,64116.84732,421495.8471,996
P,754,305137.0082,421341.0345,2900
P,755,373628.5713,421124.9651,266
P,756,362304.5104,421124.9651,2053
P,757,351263.6573,421124.9651,1574
P,758,308021.1992,420382.0875,2308
P,759,393232.6658,420011.2056,374
P,760,323242.9221,420011.2056,482
P,761,346107.6551,419825.2078,1072
P,762,216847.9755,419763.951,1214
P,763,181805.5147,419175.886,2510
P,764,66085.75105,418526.5642,3193
P,765,290432.2566,417907.3139,337
P,766,321765.7753,417040.809,1940
P,767,309056.6538,417040.809,199
P,768,284629.4455,416113.0473,1203
P,769,59117.88077,415927.0494,467
P,770,262720.2178,415772.2369,1364
P,771,302942.7212,415432.5402,158
P,772,272319.764,414999.2878,3512
P,773,97983.81254,414628.4058,1684
P,774,371178.4182,414534.85,611
P,775,25347.14737,414226.3387,2500
P,776,389490.8117,413977.9703,3523
P,777,262224.7253,412957.7666,2961
P,778,291741.3809,412802.954,184
P,779,71535.23239,412214.889,126
P,780,378012.407,411967.6343,61
P,781,378037.0897,411844.007,1155
P,782,53283.18222,411720.3797,2549
P,783,119844.8126,411658.0092,223
P,784,454751.4294,410915.1316,845
P,785,480252.8833,410389.4371,225
P,786,34617.49367,410173.3678,1323
P,787,327081.48,409801.3721,2599
P,788,262967.0642,409059.6082,1024
P,789,360146.6969,408904.7957,664
P,790,360171.4206,408657.541,1430
P,791,305210.6758,408657.541,1759
P,792,576629.1915,408502.7285,3210
P,793,326343.6419,408502.7285,369
P,794,266679.75,408502.7285,518
P,795,70021.48361,407759.8509,4323
P,796,313491.9025,406275.2094,126
P,797,265046.7582,406275.2094,301
P,798,513848.4415,406181.6536,1921
P,799,589609.7708,405346.334,1578
P,800,265937.6745,405161.4499,541
P,801,57148.50728,405161.4499,1399
P,802,351165.5635,404883.01,415
P,803,350748.434,404511.0143,203
P,804,296479.7087,403861.6925,1519
P,805,347875.8084,402716.7478,2720
P,806,67296.70159,402005.0554,1068
P,807,310682.8317,401820.1713,1131
P,808,306246.4056,401634.1735,1136
P,809,339547.9023,401602.9882,72
P,810,385673.667,401448.1757,754
P,811,353030.9586,401263.2916,78
P,812,340137.9762,400861.2244,903
P,813,565945.4809,400706.4118,1970
P,814,360980.2082,400706.4118,2387
P,815,569387.4011,400644.0413,1884
P,816,565921.2139,400551.5992,137
P,817,596238.8934,400520.414,2809
P,818,306394.6122,400334.4161,628
P,819,346697.3667,400149.5321,1462
P,820,91944.34632,400149.5321,228
P,821,223236.0757,399777.5364,951
P,822,509857.3619,398849.7747,379
P,823,319550.1129,398663.7769,186
P,824,508889.6393,398478.8928,4017
P,825,156526.474,397736.0152,1351
P,826,314969.315,397365.1333,588
P,827,357006.3204,397179.1354,2378
P,828,309203.9339,396622.2557,413
P,829,108417.2681,396375.001,931
P,830,345371.133,396251.3737,619
P,831,340359.135,396251.3737,2404
P,832,305950.8735,396251.3737,104
P,833,300327.9777,396065.3759,187
P,834,260640.061,395570.8667,4006
P,835,359509.1583,395508.4961,1818
P,836,461921.6036,395198.871,1630
P,837,381733.5649,395198.871,2714
P,838,223982.096,395137.6142,5129
P,839,340850.9756,394827.9891,2301
P,840,306690.1319,394765.6185,1705
P,841,302991.5473,394580.7345,253
P,842,292185.7174,394394.7366,2835
P,843,58512.38086,394394.7366,30
P,844,575474.9363,394208.7388,496
P,845,154825.5274,394147.482,2979
P,846,277809.0276,394023.8547,222
P,847,112311.9913,394023.8547,613
P,848,316595.4721,393837.8569,726
P,849,272764.9224,393280.9771,1343
P,850,44257.93078,393280.9771,269
P,851,260961.8261,393002.5372,27
P,852,185447.7522,391981.2197,2648
P,853,276177.7692,391053.458,24
P,854,94058.16548,391053.458,792
P,855,91038.1579,391053.458,1052
P,856,295887.201,390867.4602,1017
P,857,347286.1618,390682.5761,234
P,858,285221.6975,390496.5783,4847
P,859,299439.9718,390310.5804,743
P,860,298256.1439,389939.6985,772
P,861,113719.0034,389290.3767,872
P,862,265194.6556,389011.9368,439
P,863,369659.3607,388825.939,3141
P,864,313195.6858,388825.939,524
P,865,169123.9066,388639.9412,601
P,866,248228.9403,388300.2445,1337
P,867,262967.0642,388083.0614,973
P,868,342128.2401,387898.1773,412
P,869,93001.76463,387526.1816,809
P,870,287296.9845,386412.4221,1367
P,871,196888.6811,385700.7298,481
P,872,353620.2887,385484.6604,326
P,873,220552.1046,385298.6626,1253
P,874,353693.6214,385237.4058,906
P,875,298848.5185,385113.7785,411
P,876,288186.0139,385113.7785,3526
P,877,290580.6855,385082.5932,1905
P,878,170122.9371,385082.5932,1500
P,879,170148.1139,385051.408,642
P,880,313343.7952,384927.7807,1609
P,881,258015.6564,384711.7113,667
P,882,368482.4288,384370.9009,2631
P,883,364511.3178,384370.9009,286
P,884,453438.3461,383443.1392,941
P,885,287444.5686,383443.1392,3726
P,886,94964.08101,383443.1392,1801
P,887,305087.3045,383380.7687,2126
P,888,453925.0806,383288.3267,2293
P,889,252565.9489,383257.1414,856
P,890,288926.518,383071.1436,650
P,891,229843.7312,382267.0092,2070
P,892,451395.7526,381772.4999,251
P,893,451395.7526,381772.4999,1232
P,894,98436.60336,381772.4999,160
P,895,346549.7209,381400.5043,158
P,896,284011.369,381370.4328,1483
P,897,284086.0737,381339.2475,252
P,898,316890.7073,381215.6202,1449
P,899,245724.591,381215.6202,378
P,900,281516.461,380843.6245,323
P,901,332542.3704,380658.7404,5024
P,902,329590.455,380472.7426,2869
P,903,329147.6856,380286.7447,504
P,904,328409.9909,379729.865,4831
P,905,288333.5855,379729.865,882
P,906,456015.3429,379358.9831,4558
P,907,21266.78635,379142.9137,1577
P,908,289618.0823,377780.7858,2156
P,909,289666.9701,377688.3438,161
P,910,179909.3506,377502.3459,1088
P,911,343897.052,376574.5843,158
P,912,332394.5285,376203.7023,1025
P,913,294851.3431,376017.7045,411
P,914,329295.5726,375831.7067,510
P,915,232997.1804,374966.3155,674
P,916,311569.8938,374717.9471,4425
P,917,311668.3531,374625.5051,763
P,918,227260.7281,374533.0631,3014
P,919,286679.0648,374378.2505,331
P,920,59421.52601,373790.1855,1160
P,921,256455.3207,373542.9308,89
P,922,562911.7063,372862.4238,1575
P,923,312161.5229,372862.4238,53
P,924,272913.6011,372862.4238,1119
P,925,233667.433,372676.4259,1207
P,926,199354.6633,372676.4259,1782
P,927,301068.5175,372490.4281,2756
P,928,84617.27765,372429.1713,522
P,929,86657.39361,372305.544,810
P,930,54874.96875,372211.9882,1271
P,931,249988.5862,372119.5462,11448
P,932,249889.5471,372119.5462,468
P,933,311963.7256,372057.1756,342
P,934,311963.7256,372027.1041,920
P,935,248476.1296,371717.479,1836
P,936,306690.1319,371562.6664,6097
P,937,185297.8138,371376.6686,1684
P,938,81064.66969,371191.7845,1001
P,939,91542.00877,371036.9719,779
P,940,311718.026,371005.7867,1407
P,941,236645.5121,370634.9047,2757
P,942,89980.53239,370634.9047,2374
P,943,316422.5828,370572.5342,462
P,944,310904.6042,370448.9069,1380
P,945,188589.6691,369892.0271,1724
P,946,308613.0267,369551.2167,833
P,947,150372.3653,369521.1452,3318
P,948,210556.2365,369149.1495,1096
P,949,309056.6538,368964.2654,2562
P,950,309524.2166,368809.4529,1815
P,951,309006.9685,368809.4529,1408
P,952,33022.45016,368778.2676,444
P,953,306098.1968,368407.3857,576
P,954,559298.7237,368221.3878,289
P,955,507340.7605,367015.1863,636
P,956,85045.28311,366427.1213,1135
P,957,473118.1946,366364.7507,804
P,958,294998.8213,365993.8688,2433
P,959,296652.036,365839.0562,772
P,960,475302.682,365807.871,526
P,961,546717.5661,365250.9912,5700
P,962,204881.6972,365250.9912,176
P,963,252862.9872,365127.3639,1129
P,964,94360.75037,365066.1071,187
P,965,235752.0887,364509.2274,390
P,966,235752.0887,364509.2274,3593
P,967,88823.08846,364323.2295,1650
P,968,327524.3354,363952.3476,921
P,969,19644.02693,363766.3498,2532
P,970,317235.5812,363364.2826,1185
P,971,558142.7079,363209.47,6974
P,972,264006.9629,363209.47,1355
P,973,198458.0109,363209.47,103
P,974,204433.6213,362466.5924,340
P,975,547730.65,360981.951,2905
P,976,324423.9601,358940.4297,779
P,977,168224.6057,358383.55,128
P,978,134418.0976,357764.2997,1918
P,979,263536.4817,357733.1144,966
P,980,552359.1242,357083.7926,2802
P,981,541652.5203,356340.915,3422
P,982,196764.0212,356310.8435,3626
P,983,252119.9296,356217.2877,255
P,984,485200.0027,356156.0309,989
P,985,456890.5442,355350.7828,681
P,986,205329.7535,355320.7113,1729
P,987,359655.7426,354670.2757,155
P,988,542279.5873,354052.1392,600
P,989,236000.4681,353928.5119,814
P,990,394626.0657,353371.6321,71
P,991,256157.493,353340.4469,2451
P,992,465104.4225,353030.8217,948
P,993,294998.8213,352628.7545,2371
P,994,280478.2981,352628.7545,1010
P,995,96172.44498,352536.3125,595
P,996,105376.238,351514.995,508
P,997,281219.3452,350772.1174,5482
P,998,275287.7232,350215.2377,1823
P,999,269055.2848,347616.8367,1054
P,1000,206723.9803,346224.6373,4970
P,1001,272913.6011,345018.4357,323
P,1002,270836.3597,345018.4357,562
P,1003,194371.8728,344553.998,1920
P,1004,116832.5402,344089.5603,447
P,1005,116681.5865,343904.6762,736
P,1006,269797.1393,343532.6805,326
P,1007,226962.9574,342418.921,404
P,1008,444096.0488,341120.2774,316
P,1009,239821.9034,341026.7216,224
P,1010,474719.9029,340934.2796,996
P,1011,450665.475,340006.5179,903
P,1012,212670.624,339728.078,2277
P,1013,266333.2171,338428.3206,1315
P,1014,104773.5325,337963.8829,5560
P,1015,189187.4221,337036.1212,1076
P,1016,239301.2061,336881.3087,3082
P,1017,239350.3296,336757.6814,718
P,1018,104321.0272,336108.3595,3234
P,1019,422486.4128,335891.1764,1919
P,1020,470496.2404,335736.3639,693
P,1021,333131.9471,335179.4841,3373
P,1022,192801.9191,335149.4126,1710
P,1023,333722.3764,334622.6043,1830
P,1024,237241.3827,334065.7246,1756
P,1025,236893.8701,333757.2132,676
P,1026,457668.5399,331281.3258,2180
P,1027,441321.6948,329796.6843,188
P,1028,216748.6196,329208.6193,3800
P,1029,228601.9315,328682.9248,528
P,1030,227707.8152,328496.927,409
P,1031,230389.9329,328435.6702,657
P,1032,237812.2073,327321.9107,1381
P,1033,235752.0887,327198.2834,1018
P,1034,238432.1284,327012.2855,119
P,1035,110050.956,327012.2855,3226
P,1036,238531.2766,326826.2877,3538
P,1037,450933.4242,326733.8457,56
P,1038,224777.2551,325404.0168,74
P,1039,386701.628,324598.7686,116
P,1040,147569.2237,324537.5119,2887
P,1041,221298.3184,324041.8889,771
P,1042,208739.7203,323887.0763,115
P,1043,212123.4861,322959.3146,503
P,1044,231730.7317,322743.2453,2151
P,1045,237985.5031,320886.6082,130
P,1046,469476.1322,320143.7306,321
P,1047,207121.7842,319958.8465,1117
P,1048,310879.7659,318937.529,1215
P,1049,392572.4326,318845.087,1334
P,1050,457085.7047,318288.2072,2663
P,1051,446821.5236,317731.3274,1393
P,1052,49264.378,317731.3274,1065
P,1053,461023.181,317174.4477,2574
P,1054,314082.5375,317174.4477,826
P,1055,244831.9474,317174.4477,578
P,1056,141383.5372,314760.9308,411
P,1057,232600.3704,313770.7986,312
P,1058,514985.5037,313461.1734,261
P,1059,514913.2436,313399.9167,1037
P,1060,103566.2031,312564.597,275
P,1061,103566.2031,312533.4117,285
P,1062,436207.543,311605.6501,639
P,1063,400052.7191,311605.6501,424
P,1064,455626.7312,311078.8418,3552
P,1065,455554.0838,310925.143,4333
P,1066,451176.8495,310646.7031,6008
P,1067,510631.6538,309006.1353,401
P,1068,453729.8641,309006.1353,1328
P,1069,510559.3656,308913.6933,931
P,1070,431238.3751,307892.3758,113
P,1071,383177.7898,307150.612,6254
P,1072,147242.9963,306252.9218,316
P,1073,381268.27,306036.8525,627
P,1074,88697.09393,305293.9749,2113
P,1075,435038.6847,305107.977,211
P,1076,407356.4183,304799.4656,2828
P,1077,229396.7362,304242.5859,4576
P,1078,426558.3122,303437.3377,891
P,1079,380093.4875,303252.4537,298
P,1080,440298.88,302695.5739,65
P,1081,113969.4599,302509.5761,622
P,1082,106607.7805,302199.9509,536
P,1083,106583.3502,302138.6941,1231
P,1084,154875.9566,301952.6963,813
P,1085,512639.8598,301797.8837,236
P,1086,445288.4725,299632.7352,75
P,1087,430361.1256,299539.1794,501
P,1088,375685.8105,298054.538,99
P,1089,375392.1952,298054.538,1017
P,1090,343897.052,296940.7784,1312
P,1091,418218.021,296383.8987,2276
P,1092,375685.8105,296383.8987,11093
P,1093,282702.1721,296291.4566,52
P,1094,446895.1047,295579.7643,472
P,1095,443950.601,294156.3796,1759
P,1096,411067.5064,293352.2453,8493
P,1097,421438.129,291928.8606,332
P,1098,106206.0301,291185.983,549
P,1099,106281.1333,290815.1011,2000
P,1100,443877.0002,289948.5962,2324
P,1101,160076.9259,289454.0869,919
P,1102,421145.7505,288401.5842,989
P,1103,105678.4821,288309.1421,1338
P,1104,151873.1835,287844.7044,644
P,1105,312728.2851,287319.0099,245
P,1106,312752.2321,287287.8247,1122
P,1107,450689.9935,286824.5007,875
P,1108,415729.623,286360.063,464
P,1109,495234.158,285617.1854,1436
P,1110,157501.5312,285462.3728,642
P,1111,449766.1336,284163.7292,3715
P,1112,497002.7213,282863.9718,63
P,1113,414924.0437,282275.9068,5105
P,1114,398146.1765,282275.9068,368
P,1115,136097.2046,281719.0271,2019
P,1116,133992.1863,281719.0271,1717
P,1117,157802.2225,280822.4506,3171
P,1118,135194.9786,280791.2654,709
P,1119,439690.5799,280389.1982,424
P,1120,159526.9749,279987.131,1035
P,1121,446967.8093,278965.8135,760
P,1122,438984.0679,278006.8666,687
P,1123,101755.8422,278006.8666,5606
P,1124,340949.1641,277820.8687,193
P,1125,443682.4814,277697.2414,772
P,1126,119242.9723,277542.4288,220
P,1127,383324.9331,277449.9868,88
P,1128,112463.0104,277202.7322,346
P,1129,264056.8611,276985.5491,218
P,1130,409431.8655,276707.1092,1152
P,1131,389931.0971,275965.3454,3888
P,1132,329886.2147,275965.3454,1114
P,1133,334607.5163,275593.3497,1875
P,1134,221446.8389,275593.3497,789
P,1135,84415.05684,275438.5371,451
P,1136,444680.449,274851.5858,566
P,1137,444680.449,274665.588,539
P,1138,254696.7657,274016.2662,1527
P,1139,348170.1775,273180.9466,2465
P,1140,371619.4517,271757.5619,731
P,1141,463428.7246,271045.8696,760
P,1142,442051.7176,270581.4318,2649
P,1143,400785.5094,270302.992,578
P,1144,399563.5782,270272.9204,417
P,1145,462772.7193,269653.6702,1232
P,1146,350527.4902,269282.7882,1318
P,1147,402837.5868,268910.7926,817
P,1148,93655.91275,268602.2812,354
P,1149,373040.3385,268539.9106,8970
P,1150,373040.3385,268539.9106,3506
P,1151,452294.9607,268292.656,4161
P,1152,435185.1277,267797.033,3060
P,1153,398586.11,267394.9658,1748
P,1154,401127.6959,267147.7112,608
P,1155,380974.8067,267055.2692,1324
P,1156,310387.4235,267055.2692,502
P,1157,345223.4688,266683.2735,3917
P,1158,382737.2292,266559.6462,2078
P,1159,412947.1789,265941.5097,770
P,1160,394259.0283,265631.8845,3321
P,1161,328090.2777,264889.0069,2793
P,1162,372624.0584,264425.683,1648
P,1163,75191.98126,264177.3146,1884
P,1164,158477.3952,263713.9906,2139
P,1165,386848.7232,263341.9949,1974
P,1166,397290.8948,262908.7425,3348
P,1167,31604.01245,262755.0437,403
P,1168,341833.7044,262600.2311,232
P,1169,341907.118,262569.0458,432
P,1170,364511.3178,262414.2333,1665
P,1171,383618.3325,260929.5918,1068
P,1172,368923.5728,260929.5918,304
P,1173,344486.8857,260929.5918,1380
P,1174,396239.2985,260743.594,627
P,1175,347139.4081,260465.1541,1116
P,1176,364952.6248,259629.8345,2098
P,1177,394993.0907,259072.9547,222
P,1178,354062.0441,258516.0749,924
P,1179,450082.2688,257402.3154,921
P,1180,434453.7703,257031.4335,497
P,1181,424218.4065,256845.4357,2021
P,1182,429483.8057,256659.4378,1806
P,1183,426704.8687,255824.1182,1064
P,1184,383030.6446,255545.6783,932
P,1185,354651.3175,255545.6783,223
P,1186,369659.3607,255360.7942,167
P,1187,434331.8727,255237.1669,560
P,1188,346279.1788,254988.7985,1886
P,1189,333131.9471,254803.9144,1674
P,1190,349496.0641,254431.9188,4409
P,1191,181855.8108,253875.039,1737
P,1192,444680.449,253318.1592,207
P,1193,332689.325,253318.1592,234
P,1194,381072.6287,253256.9025,2372
P,1195,381121.98,253133.2752,1025
P,1196,451103.2971,252947.2773,1903
P,1197,183202.9364,252761.2795,731
P,1198,388756.3759,252390.3976,384
P,1199,201296.5446,252204.3997,828
P,1200,347875.8084,252019.5156,865
P,1201,391154.1156,251617.4485,4653
P,1202,388756.3759,251462.6359,127
P,1203,341685.9913,251462.6359,434
P,1204,423413.4543,251276.638,758
P,1205,366717.6717,251276.638,957
P,1206,359950.6711,251276.638,657
P,1207,340064.5505,251090.6402,3052
P,1208,350576.982,250905.7561,1678
P,1209,386897.1673,250688.573,1547
P,1210,388316.0428,250162.8785,971
P,1211,425632.4154,250008.0659,171
P,1212,388316.0428,249976.8807,363
P,1213,361127.6553,249791.9966,4006
P,1214,361421.6605,249420.0009,270
P,1215,382590.0779,248492.2392,1869
P,1216,348980.7557,248151.4288,1293
P,1217,420999.1193,247564.4776,2027
P,1218,156076.2776,247564.4776,2346
P,1219,383691.4608,247316.1092,2321
P,1220,378477.8424,247316.1092,725
P,1221,420315.985,247162.4104,1383
P,1222,346697.3667,246635.6021,1449
P,1223,345223.4688,246450.718,118
P,1224,336377.5757,246450.718,1663
P,1225,381806.706,246264.7202,273
P,1226,328115.0758,245521.8426,717
P,1227,376567.4901,245150.9607,280
P,1228,342570.4705,245150.9607,238
P,1229,382003.2152,244594.0809,679
P,1230,374951.3163,244037.2011,485
P,1231,257322.0045,244037.2011,1143
P,1232,135796.7723,244037.2011,312
P,1233,373628.5713,243170.6962,1057
P,1234,451103.2971,242737.4438,3475
P,1235,141058.0126,242366.5619,740
P,1236,138052.0528,242180.564,2923
P,1237,416754.7396,241995.6799,282
P,1238,435915.5594,241623.6843,2683
P,1239,137901.4157,241438.8002,2015
P,1240,450373.8758,241252.8023,3198
P,1241,415143.6732,240509.9247,194
P,1242,376714.7236,239953.045,3509
P,1243,80232.79434,239829.4177,1324
P,1244,80157.49577,239768.1609,2666
P,1245,417486.4049,239582.1631,1364
P,1246,151348.0124,239519.7925,2772
P,1247,160427.0429,239211.2811,1757
P,1248,141959.717,239211.2811,1797
P,1249,16448.83765,239211.2811,187
P,1250,212048.2635,238994.098,1760
P,1251,211899.6078,238839.2855,1415
P,1252,159977.0189,238839.2855,791
P,1253,16601.31737,238468.4035,814
P,1254,334411.0216,237973.8943,188
P,1255,350675.0812,237354.644,49
P,1256,353620.2887,237168.6462,529
P,1257,324128.9344,236611.7664,2933
P,1258,414973.2411,236117.2572,1184
P,1259,347286.1618,236054.8867,6356
P,1260,443366.162,235498.0069,1240
P,1261,442781.6918,235127.125,1205
P,1262,39096.8232,234941.1271,1017
P,1263,330968.2355,234879.8704,286
P,1264,411775.827,234756.2431,1981
P,1265,56415.57526,234570.2452,439
P,1266,338835.7005,234322.9906,530
P,1267,411336.4276,234199.3633,205
P,1268,323833.0145,234199.3633,14
P,1269,320141.2969,233270.4879,474
P,1270,142260.8684,232713.6081,82
P,1271,38945.60145,231785.8464,164
P,1272,441759.8896,231228.9666,1258
P,1273,316152.1607,231228.9666,79
