Feature,Instance,X,Y,Checkin
E,556,44018.51,40749.65,118
E,557,44222.56,28950.01,1289
E,558,43693.7,34483.74,89
E,559,43978.82,13095.64,1168
E,560,43699.54,8789.71,1294
E,561,43852.92,29073.25,1107
E,562,43604.52,44457.39,285
E,563,43750.11,11908.22,647
E,564,43510.04,40426.99,126
E,565,43710.33,37983.17,1396
E,566,43485.7,11388.06,3682
E,567,43445.81,7885.84,366
E,568,43614.65,36501.02,2207
E,569,43530.27,38689.89,1169
E,570,43535.58,39324.76,635
E,571,43555.59,39825.26,1519
E,572,43471.47,9128.77,149
E,573,43493.75,5509.35,437
E,574,43674.6,31817.87,600
E,575,43553.55,9971.87,665
E,576,43431.68,10833.6,4206
E,577,43263.69,7963.06,6221
E,578,43216.86,9089.17,775
E,579,43104.61,37843.7,1372
E,580,43172.46,37192.56,1027
E,581,43395.27,29358.29,1037
E,582,43271.57,6622.11,443
E,583,43026.9,36709.95,1486
E,584,43282.14,9739.43,361
E,585,42947.53,50178.22,1734
E,586,43374.05,30020.24,196
E,587,43132.26,28896.69,581
E,588,42923.07,9283.5,990
E,589,42895.56,36223.94,509
E,590,43042.33,6538.01,1499
E,591,43033.74,40236.96,877
E,592,42976,7070.57,73
E,593,42848.12,39623.54,638
E,594,42722.22,37216.68,3233
E,595,43054.65,8514.58,555
E,596,42886.22,38661.35,1503
E,597,42884.81,7662.11,815
E,598,42724.67,9619.37,1310
E,599,42611.38,35592.55,69
E,600,43008.63,12031.52,4121
E,601,42781.33,40654.34,67
E,602,42498.96,37882.2,3047
E,603,42716.73,5474.84,37
E,604,42624.66,6457.77,3455
E,605,42738.24,8350.81,1084
E,606,42458.66,7020.32,4724
E,607,42415.04,39292.82,1732
E,608,42596.69,11816.84,99
E,609,42456.29,5935.82,1875
E,610,42482.92,5607.28,1126
E,611,42213.27,6516.48,58
E,612,42752.27,8961.23,3422
E,613,42391.23,10256.27,3493
E,614,42426.58,7639.97,40
E,615,42148.84,8640.87,1835
E,616,42274.82,8077.43,1846
E,617,42056.63,38981.96,526
E,618,42115.59,38222.98,81
E,619,41995.35,39873.43,182
E,620,42180.49,37075.41,209
E,621,42605.77,12789.96,212
E,622,42274.15,9780.18,923
E,623,42073.47,12322.87,1348
E,624,42099.99,12839.17,926
E,625,41803.66,11762.65,2119
E,626,41814.08,37637.75,974
E,627,41576.32,35018.5,111
E,628,41781.67,8092.25,886
E,629,41390.91,36018.84,2330
E,630,41601.79,8851,674
E,631,41522.76,8349.54,583
E,632,41315.18,35005.29,3592
E,633,41623.45,9371.65,1715
E,634,41349.36,10020.17,235
E,635,41216.96,7914.33,76
E,636,41080.32,36585.18,202
E,637,41014.35,9515.38,2565
E,638,40844.82,11875.3,2269
E,639,40910.1,35969.81,1809
E,640,40951.97,8602.28,399
E,641,40572.22,34350.53,935
E,642,40710.82,11008.01,439
E,643,40610.53,9697.38,2862
E,644,40492.12,36411.89,71
E,645,40391.01,10517.22,3595
E,646,40556.99,10767.05,2220
E,647,40243.1,34979.77,3267
E,648,39948.07,51532.94,249
E,649,40134.64,10646.06,462
E,650,39867.43,46741.28,392
E,651,40188.31,7912.14,1298
E,652,39514.45,7833.93,403
E,653,39319.14,8685.88,1357
E,654,38808.74,44666.57,515
E,655,37576.53,43467.23,2795
E,656,37520.05,43061.08,1212
E,657,37498.35,42120.95,775
E,658,22014.29,26111.28,605
E,659,43215.63,28350.21,1431
E,660,42851.15,28263.31,2502
E,661,42878.53,27757.17,1153
E,662,40300.45,32837.27,4850
E,663,40046.44,42458.78,942
E,664,39956.82,41431.73,678
E,665,40032.85,41747.45,460
E,666,39872.75,40314.89,428
E,667,39723.13,40919.48,2204
E,668,39900.66,36858.48,344
E,669,39235.38,41072.33,718
E,670,39387.87,35012.31,506
E,671,39215.81,15798.68,792
E,672,39073.47,15600.84,759
E,673,38802.23,17337.9,2402
E,674,38301.54,9972.68,344
E,675,37440.7,17785.64,3599
E,676,37415.52,29195.28,4101
E,677,37792.96,28991.15,1401
E,678,37339.79,8713.19,807
E,679,37431.87,8089.39,560
E,680,37204.75,29708.44,1668
E,681,37030.51,39754.6,509
E,682,36948.37,29072.96,1440
E,683,36699.44,19014.03,1991
E,684,36569.78,40625.29,217
E,685,36727.21,29268.04,1537
E,686,36790.04,13885.09,2486
E,687,35921.8,29826.03,427
E,688,35579.65,39697.05,1576
E,689,35614.27,14135.01,679
E,690,35672.7,4024.71,3049
E,691,35694.02,2352.03,1373
E,692,35545.85,13401.71,1449
E,693,35284.73,11756.73,5420
E,694,35334.46,30891.89,165
E,695,35189.59,26884.51,4248
E,696,35435.85,2763.59,1932
E,697,35140.44,2056.42,290
E,698,35163.64,28834.14,1785
E,699,35142.96,5244.69,1793
E,700,34951.9,6176.21,1555
E,701,34679.44,9165.1,1914
E,702,34702.09,31927.66,310
E,703,34504.38,33885.18,1375
E,704,34448.16,43497.29,22
E,705,34495.14,6024.68,600
E,706,34025.77,11946.4,64
E,707,34593.34,13273.57,491
E,708,34347.24,13062.64,6635
E,709,34173.1,33329.72,2869
E,710,34052.3,12395.43,582
E,711,34201.37,1681.79,4033
E,712,33854.2,34180.58,100
E,713,33907.11,30348.79,1432
E,714,33975.1,8570.28,378
E,715,33855.4,2993.78,1306
E,716,33801.43,40089.48,49
E,717,33901.21,35366.91,197
E,718,33800.71,44727.31,401
E,719,33844.12,27494.42,137
E,720,33774.64,7559.52,1055
E,721,33649.71,33910.64,138
E,722,33419.76,30195.9,1470
E,723,33591.11,3325.5,1134
E,724,33598.1,35948.31,5052
E,725,33397.08,45597.25,183
E,726,33494.02,33522.06,139
E,727,33269.14,37322.49,927
E,728,33662.24,1094.43,1257
E,729,33500.18,30642.49,986
E,730,33756.68,32492.22,1841
E,731,34314.71,6974.27,1108
E,732,33280.12,40854.45,24
E,733,33220.53,36695.63,1747
E,734,33859.56,1809.51,763
E,735,33239.88,33156.01,3398
E,736,33376.7,35037.87,141
E,737,33261.67,30657.03,4726
E,738,33299.81,34258.45,1398
E,739,33272.21,40368.62,367
E,740,33119.11,33811.61,444
E,741,33340.18,4161.16,112
E,742,33115.83,28966.14,960
E,743,33173.65,7850.68,496
E,744,32888.47,25341.13,4387
E,745,33308.2,32785.32,379
E,746,33162.55,11966.77,2826
E,747,33548.61,14077.61,1664
E,748,33176.94,36019.4,5588
E,749,32757.66,30122.41,3156
E,750,32766.65,40627.82,334
E,751,32918.65,46468.62,4700
E,752,33032.72,12814.29,3752
E,753,32985.37,244.44,1245
E,754,32780.71,33577.06,724
E,755,32820.44,30279.98,2660
E,756,33016.1,4526.62,59
E,757,32824.39,6950.8,298
E,758,32819.49,29018.11,681
E,759,32589.24,30798.33,783
E,760,32813.62,32224.33,291
E,761,32875.15,29645.5,1400
E,762,32730.68,11380.76,6466
E,763,32685.19,5769.87,445
E,764,32703.24,4889.52,89
E,765,32725.16,29283.65,1651
E,766,32373.98,41024.89,2547
E,767,32144,30284.96,314
E,768,32532.68,3287.79,1244
E,769,32202.92,32643.18,200
E,770,32251.37,26328.1,625
E,771,32501.62,12731.3,763
E,772,32091.4,5759.07,47
E,773,32045.24,2533.92,248
E,774,32318.59,10677.54,561
E,775,32198.8,6362.32,2190
E,776,32205.99,31019.14,1863
E,777,32188.06,9449.75,769
E,778,31816.26,28877.62,2851
E,779,32262.15,10039.16,366
E,780,31806.95,9004.12,1644
E,781,31659.62,42327.99,2870
E,782,31808.14,11381.48,3100
E,783,31747.83,10444.02,1024
E,784,31368.48,29002.49,1053
E,785,31317.86,41632.7,1364
E,786,31360.31,5076.05,1549
E,787,31253.34,29823.67,151
E,788,31344.39,13690.05,551
E,789,31705.04,26040.96,2622
E,790,31554.76,2131.76,510
E,791,31047.87,43652.6,20
E,792,31130.28,6758.75,70
E,793,31310.68,10454.63,833
E,794,31107.49,7831.21,712
E,795,31298.14,26772.68,450
E,796,30783.97,41709.26,740
E,797,31098.19,11859.42,112
E,798,30881.35,13311.59,5696
E,799,30955.87,34396.78,437
E,800,30994.64,26659.16,37
E,801,31041.31,42306.42,839
E,802,30933.47,30525.04,328
E,803,30916.9,27867.13,4012
E,804,30789.29,29141.17,84
E,805,30924.9,26086.62,50
E,806,30928.63,2802.32,343
E,807,30566.47,8400.02,415
E,808,30504.12,13810.26,1330
E,809,30348.64,42349.84,2742
E,810,30416.91,30906.85,3875
E,811,30646.12,11542.08,65
E,812,30573.68,27172.52,1505
E,813,30562.4,12354.15,223
E,814,30270.74,32787.36,2780
E,815,30220.26,28148.27,1677
E,816,30036.81,29073.15,2630
E,817,30178.74,27433.09,536
E,818,29801.95,36179.66,623
E,819,29890.65,30963.01,1175
E,820,29959.26,35644.37,1728
E,821,29843.06,14313.65,983
E,822,29713.94,5234.27,594
E,823,29582.27,36315.65,2208
E,824,29635.65,29256.69,965
E,825,29680.07,26857.4,2130
E,826,29752.46,10854.17,4140
E,827,29686.6,28081.93,3036
E,828,29632.57,27432.95,369
E,829,29467.16,11740.65,816
E,830,29409.88,42535.29,588
E,831,29428.03,31216.36,3562
E,832,29432.87,7140.69,420
E,833,29697.38,8045.58,403
E,834,29276.14,28818.65,363
E,835,29226.91,27787.5,136
E,836,29124.35,30357.4,44
E,837,29352.84,13635,25
E,838,29079.58,31844.52,1443
E,839,29189.47,3196.06,221
E,840,29344.25,11021.49,841
E,841,29437.89,8666.02,2063
E,842,29000.95,28303.67,472
E,843,29073.8,962.13,91
E,844,28930.08,12693.16,1347
E,845,28876.84,31137.93,917
E,846,28828.71,9469.19,613
E,847,28607.33,11873.1,1102
E,848,29013.78,10378.84,1046
E,849,28505.05,12679.67,798
E,850,28523.54,44399.5,1637
E,851,28526.61,3466.18,1944
E,852,28595.06,10637.31,371
E,853,28665.71,4738.92,751
E,854,28332.84,10908.34,334
E,855,28429.38,29645.93,104
E,856,28531.26,9614.24,4481
E,857,28122.69,42881.3,399
E,858,28025.38,28292.21,94
E,859,28052.93,43647.35,1378
E,860,28496.04,6010.8,2684
E,861,27959.09,14869.12,2373
E,862,27654.3,29873.3,701
E,863,27833.18,28763.16,693
E,864,28156.36,17666.58,2077
E,865,27834.19,16392.58,1772
E,866,27563.53,28800.64,89
E,867,27514.93,29280.14,787
E,868,27683.44,9572.14,72
E,869,27675.77,8678.89,1020
E,870,27479.39,17829.03,887
E,871,27361.77,30702.68,2721
E,872,27454.48,5594.43,3961
E,873,27339.27,5057.27,592
E,874,27440.53,7572.94,732
E,875,27506.76,7857.95,1915
E,876,27195.89,9088.4,97
E,877,26969.83,28102.25,2198
E,878,27305.85,8687.53,707
E,879,26801.2,8801.34,2343
E,880,27237.35,9637.81,955
E,881,26811.14,5227.26,36
E,882,26645.41,30703.67,543
E,883,26882.23,17715.28,1508
E,884,26471.35,38171.29,1350
E,885,27192.34,3525.41,1180
E,886,26401.29,30402.4,92
E,887,26381.94,27438.98,736
E,888,26498.51,8935.44,143
E,889,26384.31,15719.09,66
E,890,26468.29,3135.81,2854
E,891,26483.33,4916.36,77
E,892,26378.9,15038.89,258
E,893,26194.29,16525.23,980
E,894,26252.88,13675.7,10832
E,895,26274.76,8603.11,290
E,896,26159.54,29260.98,1312
E,897,26380.1,8180.69,786
E,898,26358.34,6173.3,691
E,899,26299.93,28441.26,260
E,900,26008.2,27828.66,1213
E,901,26050.72,14786.48,787
E,902,26331.73,3443.65,671
E,903,25997.15,28701.93,575
E,904,26065.45,5442.3,6954
E,905,25965.52,4415.13,928
E,906,26070.35,17789.33,2936
E,907,25841.13,15914.48,1277
E,908,25891.86,16494.71,801
E,909,25874.22,17376.23,509
E,910,25908.67,26129.42,2136
E,911,25862.18,27037.53,3837
E,912,25908.81,6480.38,1955
E,913,26051.86,7172.3,573
E,914,25709.13,30124.22,1135
E,915,25671.82,5862.82,324
E,916,25698.91,3985.2,365
E,917,25640.23,28809.33,2768
E,918,25572.79,10541.14,1492
E,919,25412.23,29602.72,1436
E,920,25434.12,26295.82,7314
E,921,25316.36,28944.25,307
E,922,25444.47,7577.23,191
E,923,25426.48,27117.91,1599
E,924,25475.54,6898.27,54
E,925,25402.15,5543.03,2549
E,926,25703.88,3193.47,1315
E,927,25815.68,8906.71,533
E,928,25182.54,16866.54,1916
E,929,25230.46,11915.5,1229
E,930,25369.87,4498.43,675
E,931,25533.11,9519.84,79
E,932,25093.57,17887.95,2498
E,933,24993.27,35078.88,1156
E,934,25224.31,3687.57,761
E,935,24995.84,4216.98,2233
E,936,25068.59,9008.85,270
E,937,25183.69,10775.81,341
E,938,24951.3,33326.07,1967
E,939,25047.58,5016.36,651
E,940,25243.66,6312.09,1371
E,941,24856.43,17258.51,1707
E,942,24989.94,28239.92,977
E,943,24633.38,34582.88,1909
E,944,24751.74,34232.05,1497
E,945,24796.09,29701.6,1563
E,946,24841.05,11019.53,254
E,947,24708.91,7888.13,962
E,948,24700.22,4537.69,1197
E,949,24678.45,11496.81,1048
E,950,24584.55,15921.89,806
E,951,24542.64,14186.4,90
E,952,24954.57,9793.18,233
E,953,24717.94,10246.26,416
E,954,24390.12,32959.68,4277
E,955,24412.44,12692.27,2893
E,956,24375.85,11425.8,122
E,957,24238.04,34855.66,783
E,958,24527.47,5332.33,533
E,959,24598.35,5830.21,441
E,960,24413.95,6891.9,686
E,961,24339.94,14739.47,134
E,962,24142.49,16112.54,675
E,963,24314.28,7905.77,1723
E,964,24126.83,12684.13,82
E,965,23984.87,35472.58,1282
E,966,24291.69,8747.8,3078
E,967,24139.39,9334.32,3796
E,968,23843.37,28971.2,639
E,969,23809.02,30016.97,659
E,970,23994.45,14831.23,627
E,971,24015.16,3044.1,736
E,972,23949.21,28493.28,1535
E,973,23913.58,13810.2,2899
E,974,24150.35,4241.34,130
E,975,24139.79,6508.89,262
E,976,23745.99,9272.11,1281
E,977,24057.07,4651.1,40
E,978,23723.16,32170.88,2219
E,979,23776.08,27945.8,131
E,980,23808.6,5187.96,463
E,981,23898.83,3765.29,405
E,982,23741.54,6299.1,383
E,983,23577.83,7963.79,404
E,984,23467.64,9202.85,119
E,985,23774.94,15654.76,40
E,986,23388.39,31530.12,1508
E,987,23503.87,30423.66,218
E,988,23520.9,5508.79,596
E,989,23437.4,34080.97,2347
E,990,23430.35,13879.68,683
E,991,23872.6,3493.45,725
E,992,23663.26,7102.62,4315
E,993,23273.2,14747.45,271
E,994,23389.47,3217.87,617
E,995,23515.95,8757.08,649
E,996,23548.55,16211.5,379
E,997,23415.19,15272.01,743
E,998,23200.01,9803.35,1393
E,999,23282.66,10504.69,614
E,1000,23168.49,5514.36,150
E,1001,23304.1,27777.9,1110
E,1002,23216.74,8112.6,1498
E,1003,23313.25,17006.61,216
E,1004,23056.53,6177.53,701
E,1005,23422.05,16642.1,624
E,1006,23196.52,27388.46,291
E,1007,23174.28,4440.67,268
E,1008,23558.06,12450.36,919
E,1009,23081.81,28351.15,1120
E,1010,22781.42,33603.89,1135
E,1011,22940.46,9755.72,1927
E,1012,22897.62,15083.53,427
E,1013,22898.08,7843.76,1609
E,1014,22788.42,34285,265
E,1015,23075.11,4067.41,1318
E,1016,22760.68,26898.1,237
E,1017,23052.84,6878.05,2860
E,1018,22768.3,5526.87,137
E,1019,22764.63,15883.7,691
E,1020,22737.63,8697.96,6911
E,1021,22613.87,35230.25,1063
E,1022,22446.98,25294.39,954
E,1023,22533.51,10666.56,1444
E,1024,22925.07,9007.07,534
E,1025,22492.29,26177.09,672
E,1026,22233.89,34954.63,956
E,1027,22492.09,5112.5,29
E,1028,22430.02,8270.58,1851
E,1029,22202.57,25666.46,1501
E,1030,22554.66,6505.16,1039
E,1031,22443.2,13022.6,1854
E,1032,22298.88,11315.71,2217
E,1033,22399.64,2814.95,1686
E,1034,22277.17,9805.61,404
E,1035,21895.74,34621.8,1816
E,1036,22109.25,9351.16,387
E,1037,22147.32,12584.7,1443
E,1038,22094.11,13297.52,211
E,1039,21796.43,8741.25,1044
E,1040,21644.71,7517.57,2974
E,1041,21535.65,13660.51,767
E,1042,21547.38,11006.12,930
E,1043,21613.44,2780.86,9018
E,1044,21440.9,14446.99,974
E,1045,21684.16,2218.13,586
E,1046,21490.84,9283.15,6366
E,1047,21486.3,4410.99,581
E,1048,21294.73,8167.16,1250
E,1049,21319.67,3408.92,602
E,1050,21336.4,12241.63,921
E,1051,21293.03,4937.42,1735
E,1052,21126.37,10915.8,117
E,1053,21196.49,5519.45,747
E,1054,20996.05,27647.79,345
E,1055,20751.09,5558.85,200
E,1056,21182.46,10075.01,344
E,1057,20793.49,27419.26,2304
E,1058,20965.55,3498.5,1425
E,1059,20917.76,2462.47,3371
E,1060,20826.15,6207.99,1659
E,1061,20838.6,9340.06,2234
E,1062,20582.35,6851.82,549
E,1063,20555.45,7582.99,1138
E,1064,20323.88,9811.94,106
E,1065,20417.47,8676.11,1398
E,1066,20295.37,6671.11,574
E,1067,20252.69,27412.14,678
E,1068,20396.75,1259.44,224
E,1069,19971.5,27179.48,1563
E,1070,20352.93,3571.01,246
E,1071,20164.14,10686.93,1861
E,1072,20315.11,3140.3,2734
E,1073,20027.6,2167.02,467
E,1074,20176.4,8342.56,242
E,1075,19994.32,11656.54,997
E,1076,19998.31,4414.38,310
E,1077,19872.73,10078.12,875
E,1078,19904.52,3994.17,640
E,1079,19665.43,5298.1,1251
E,1080,19480.7,9258.25,820
E,1081,19814.29,12366.51,1950
E,1082,19931.85,8115.05,3077
E,1083,19659.97,3561.91,2380
E,1084,19818.98,1122.06,1803
E,1085,19827.37,7610.03,72
E,1086,19700.38,10946.19,2425
E,1087,19548.05,26534.84,6180
E,1088,19674.71,2167.32,373
E,1089,19432.04,2769.99,2724
E,1090,19492.85,11811.56,1373
E,1091,19356.67,27034.52,493
E,1092,19313.82,6164.5,751
E,1093,19464.68,3066.31,127
E,1094,19170.76,11712.24,1373
E,1095,19292.33,5651.22,1122
E,1096,19205.24,3788.93,2978
E,1097,18991.72,6360.33,419
E,1098,19215.82,1881.15,714
E,1099,19134.31,4500.53,1977
E,1100,19059.05,2572.24,1932
E,1101,19126.83,5093.59,41
E,1102,19072.34,10541.4,528
E,1103,18884.45,11311.42,114
E,1104,18901.69,26861.53,350
E,1105,18980.11,3280.37,1113
E,1106,18872.54,7137.84,3101
E,1107,18738.67,5460.22,5342
E,1108,18659.97,4294.62,1219
E,1109,18246.05,11204.8,28
E,1110,18365.98,10434.23,129
E,1111,18093.83,6631.91,1376
E,1112,18258.64,5904.78,2654
E,1113,18108.63,7465.18,897
E,1114,17706.1,7167.77,150
E,1115,17842.15,5680.55,227
E,1116,17681.83,6364.33,1753
E,1117,17413.47,8115.82,1721
E,1118,17743.43,27806.36,707
E,1119,16867.52,26407.41,1792
E,1120,16655.21,25568.4,410
E,1121,16580.08,18919.94,1386
E,1122,16606.05,4164.79,1203
E,1123,16503.9,15769.84,992
E,1124,16356.99,4010.01,2631
E,1125,16671.91,7404.68,1736
E,1126,16213.02,25976.41,1117
E,1127,16254.41,19228.1,466
E,1128,16248.85,15147.36,1179
E,1129,16098.73,18263.98,256
E,1130,16096.01,6855.42,1492
E,1131,16141.32,15794.28,1209
E,1132,15906.43,19886.38,635
E,1133,15989.7,18818.04,2250
E,1134,15885.99,17000.27,63
E,1135,15991.77,16536.43,414
E,1136,15728.53,16019,1032
E,1137,15610.63,18670.86,3034
E,1138,15535.76,17819.78,869
E,1139,15408.33,19149.93,686
E,1140,15396.8,26141.6,647
E,1141,15317.48,17391.89,961
E,1142,15223.46,16082.97,972
E,1143,15011.95,25596.87,1303
E,1144,14930.88,18837.37,821
E,1145,15004.2,16577.48,4208
E,1146,14796.97,26461.53,5180
E,1147,14809.13,17092.22,2413
E,1148,14810.06,16078.18,975
E,1149,14644.52,15458.59,195
E,1150,14561.35,17729.04,478
E,1151,14518.25,25014.34,535
E,1152,14427.41,25973.18,692
E,1153,14303.05,26884.58,484
E,1154,14487.6,17422.78,1384
E,1155,14316.42,16288.67,572
E,1156,14382.5,18302.99,142
E,1157,14171.05,19261.02,284
E,1158,14185.23,15529.54,2127
E,1159,14129.86,18474.8,3306
E,1160,13956.33,16305.86,1284
E,1161,13819.34,15126.26,1298
E,1162,13927.11,26686.5,392
E,1163,13731.84,17827.89,2174
E,1164,13436.96,26627.36,547
E,1165,13554.52,16309.77,2048
E,1166,13686.89,16906.06,513
E,1167,13929.29,17749.82,493
E,1168,13695.86,18777.59,1732
E,1169,13594.31,19551.95,929
E,1170,13324.84,14957.49,447
E,1171,13078.5,26604.31,300
E,1172,13205.45,18421.07,4968
E,1173,13094.79,16543.12,779
E,1174,13236.68,17553.01,862
E,1175,12911.11,19754.74,36
E,1176,13035.85,19225.61,180
E,1177,12972.08,15873.85,1870
E,1178,12776.85,17185.16,3820
E,1179,12627.29,13454.34,635
E,1180,12652.25,12875.61,120
E,1181,12540.84,26742.32,612
E,1182,12340.07,19736.33,889
E,1183,12355.39,13220.86,332
E,1184,12419.68,20389.38,1336
E,1185,12232.28,24725.78,4346
E,1186,12270.64,18715.22,180
E,1187,12260.11,18010.29,462
E,1188,11997.62,24749.36,113
E,1189,11840.8,25543.28,129
E,1190,11651.11,17537.93,3035
E,1191,11544.24,24381.23,1161
E,1192,11450.74,25854.32,2248
E,1193,11388.95,23749.77,654
E,1194,11327.99,25328.04,1375
E,1195,10997.61,25589.23,1065
E,1196,11335.85,26627.57,740
E,1197,10859.56,25448.36,1888
E,1198,11147.72,17184.59,4178
E,1199,11040.6,16738.31,166
E,1200,10790.91,25882.74,3211
E,1201,11104.09,17827.48,982
E,1202,10958.49,15884.95,551
E,1203,11137.27,24618.36,1218
E,1204,10870.53,26290.16,1154
E,1205,10613.33,16934.22,2817
E,1206,10555.77,23494.39,2635
E,1207,10607.97,16368.08,137
E,1208,10570.25,25523.78,544
E,1209,10378.38,25231.2,640
E,1210,10324.38,15793.77,1045
E,1211,9939.16,24264.97,407
E,1212,8600.61,21854.81,987
E,1213,8404.14,22046.15,345
E,1214,8279.08,22774.13,61
E,1215,6724.67,17007.17,189
E,1216,6412.29,19992.35,1572
E,1217,6212.57,16178.03,1096
E,1218,5987.22,18317.26,1867
E,1219,5748.13,19957.78,1434
E,1220,5444.15,18745.62,219
E,1221,5431.44,15843.55,727
E,1222,5618.36,17718.87,3058
E,1223,5171.66,15529.35,385
E,1224,4951.38,14837.75,4082
E,1225,5018,14304.17,976
E,1226,5004.52,18534.36,61
E,1227,4869.27,12903.61,169
E,1228,4503,20482.73,289
E,1229,4521.42,11882.37,2618
E,1230,3550.42,19615.03,439
E,1231,11777.58,18472.56,135
E,1232,11401.74,19422.55,1251
E,1233,11229.7,18679.3,844
E,1234,11104.75,19967.18,758
E,1235,10470.42,18758.16,2166
E,1236,10716.98,18766.47,359
E,1237,10579.06,19537.45,1679
E,1238,11755.43,19966.69,345
E,1239,11525.23,20964.31,923
E,1240,12827.67,12731.96,94
E,1241,12851.64,26223.94,98
E,1242,13970.23,20075.44,257
E,1243,16172.36,7650.77,881
E,1244,17469.61,26715.16,882
E,1245,17783.62,27093.99,1025
E,1246,17736.71,26343.15,3336
E,1247,19748.77,27510.09,777
E,1248,21681,3667.94,4503
E,1249,21958.9,3162.48,787
E,1250,21319.58,6341.15,84
E,1251,22029.84,8032.85,272
E,1252,21209.51,27530.8,171
E,1253,23975.89,27527.85,2019
E,1254,24858.87,16259.44,373
E,1255,25671.06,8658.04,1078
E,1256,25888.04,8357.74,253
E,1257,26129.21,9511.36,187
E,1258,28201.09,30803.43,1741
E,1259,26418.02,5580.08,126
E,1260,28820.24,42018.28,646
E,1261,30691.2,10774.54,3346
E,1262,31833.38,30474.32,294
E,1263,31773.19,29148.43,268
E,1264,31773.59,41815.7,88
E,1265,40413.48,33304.8,4261
E,1266,7475.51,20842.65,2055
E,1267,6442.47,20755.05,3369
E,1268,6458.5,21787.86,978
E,1269,33731.97,21828.57,2054
E,1270,33147.28,21539.25,8676
E,1271,41137.84,19809.79,2494
E,1272,41247.98,19273.24,5133
E,1273,20226.22,58515.32,1332
E,1274,53613.08,74762.98,51
E,1275,56402.13,79340.58,1155
E,1276,56852.02,79338.76,145
E,1277,57851.11,79465.19,5221
E,1278,59217.93,79878.45,1224
E,1279,59126.79,83923.21,26
E,1280,45168.78,78070.97,1012
E,1281,60722.53,50447.85,3534
E,1282,57935.16,76575.39,646
E,1283,11960.59,19435.12,216
E,1284,17180.75,27288.79,890
E,1285,18217.67,27825.21,1035
E,1286,23126.03,12206.09,31
E,1287,24977.77,6420.57,29
E,1288,25765.03,9190.73,20
F,1,61520.53,66768.31,1410
F,2,61213.72,67090.1,696
F,3,61082.86,67372.48,430
F,4,60710.64,67812.15,1403
F,5,64468.95,72192.6,4959
F,6,63931.14,69391.39,950
F,7,63769.37,71181.99,93
F,8,63691.27,69560.22,1058
F,9,63663.63,70107.69,685
F,10,63764.46,71911.47,479
F,11,63521.96,69089.09,2279
F,12,62763.17,66188.75,5283
F,13,62621.82,66471.9,1141
F,14,62487,68160.48,296
F,15,62206.29,67579.41,302
F,16,62209.32,68821.89,1421
F,17,62280.86,69934.53,372
F,18,62252.7,68494.51,2158
F,19,62038.11,82790.04,1434
F,20,61882.59,67409.34,274
F,21,70382.69,77406.4,1524
F,22,71000.52,81494.42,556
F,23,71016.84,80951.38,1128
F,24,71061.77,78297.52,420
F,25,70099.4,74227.14,1086
F,26,69650.41,79973.59,973
F,27,69557.82,76844.65,1741
F,28,69473.56,80601.5,121
F,29,69165.29,83032.45,448
F,30,69110.94,76550.7,1491
F,31,68765.22,76335.76,259
F,32,68655.13,76001.48,38
F,33,68341.88,78022.26,1747
F,34,68268.49,76799.32,1700
F,35,68138.11,75379.73,260
F,36,67860.43,73753.87,682
F,37,67836.56,74734.28,2475
F,38,67593.36,74700.79,178
F,39,67458.62,75509.4,3681
F,40,67131.65,75734.93,171
F,41,66927.85,74560.36,651
F,42,66790.73,73864.27,1237
F,43,66874.14,74113.24,505
F,44,66661.98,75104.14,775
F,45,66759.85,75561.18,88
F,46,66174.46,79497.59,2224
F,47,65547.82,72985.94,1329
F,48,65369.99,71827.52,1726
F,49,65537.84,72423.68,532
F,50,65147.65,69572.27,106
F,51,64511.34,74322.46,3790
F,52,49029.13,61700.26,4000
F,53,48927.2,61480.91,55
F,54,47545.42,61853.98,834
F,55,47497.82,61686.37,4264
F,56,47276.31,62255.83,4694
F,57,47197.5,63486.54,746
F,58,47085.72,62975.12,357
F,59,47025.14,63742.23,198
F,60,46957.27,62490.02,366
F,61,46995.12,62671.9,1126
F,62,46851.7,62899.54,552
F,63,46672.5,63452.31,267
F,64,46648.57,63197.4,2170
F,65,46731.17,62953.79,919
F,66,46073.51,62660.16,1995
F,67,45863.38,63462.7,714
F,68,45799.04,63056.78,3927
F,69,45716.1,72080.86,1456
F,70,44966.29,55548.37,2217
F,71,44911.55,55939.69,243
F,72,44596.68,60806.55,1188
F,73,44476.88,58514.71,834
F,74,44352.82,56695.04,1048
F,75,44551.7,56977.22,70
F,76,44300.71,56600.73,334
F,77,44249.63,58203.97,2153
F,78,44414.58,60408.2,434
F,79,43960.43,61871.23,1071
F,80,43161.21,60424.73,900
F,81,43098.57,60167.48,4231
F,82,43245.39,59522.27,363
F,83,42955.13,59878.79,7270
F,84,42027.57,59461.22,1429
F,85,41889.2,60021,1198
F,86,41671.05,61020.46,130
F,87,41674.28,70304.85,2383
F,88,41537.84,58977.54,1537
F,89,41660.27,69577.25,1715
F,90,40386.4,61712.1,302
F,91,40094.1,62206.41,1378
F,92,39826.6,64822.67,3580
F,93,39084.44,59398.79,4295
F,94,32495.38,63454.29,1116
F,95,32392.33,68058.03,2012
F,96,31283.63,68635.47,798
F,97,29783.99,63936.41,492
F,98,27972.2,70013.18,1208
F,99,27323,69993.44,424
F,100,27353.2,69605.54,908
